,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,latitude,longitude,town,country
548,4.77,6.89,9.1,11.93,15.58,19.61,21.33,20.99,16.72,13.63,8.1,6.11,45.01234,1.08971,Saint-Léon-sur-Vézère,France
549,5.84,6.85,9.78,12.59,15.88,19.68,21.38,21.32,18.12,14.33,9.19,6.51,43.7592,-0.57572,Saint-Sever,France
550,6.59,7.49,10.28,12.92,16.21,19.89,21.51,21.39,18.58,14.91,10.03,7.28,45.14921,-0.82118,Saint-Laurent-Médoc,France
551,7.84,8.57,10.68,13.12,16.05,19.15,21.24,21.09,19.21,16.03,11.49,8.76,44.30765,-1.18127,Sainte-Eulalie-en-Born,France
552,4.53,5.05,7.32,10.12,13.4,16.99,18.71,18.35,15.36,11.91,7.79,5.02,48.40216,-0.08907,Saint-Pierre-des-Nids,France
553,4.53,5.06,7.15,9.88,12.9,15.98,17.79,17.81,15.32,12.12,8.0,5.21,50.1825,1.62888,Saint-Valery-sur-Somme,France
554,2.4,2.88,5.25,9.43,13.28,16.58,18.4,18.11,14.53,10.53,6.36,3.41,53.11381,8.83575,Bremen,Deutschland
555,0.99,0.64,3.01,7.12,11.5,15.5,17.66,16.79,13.28,9.35,5.69,1.86,56.28647,13.33925,Örkelljunga kommun,Sverige
556,4.12,5.44,8.52,11.83,16.02,20.67,23.34,22.6,18.19,13.62,8.2,4.6,43.76075,6.15109,Sainte-Croix-du-Verdon,France
557,1.12,1.85,4.97,9.16,13.36,17.08,18.5,17.84,13.52,9.6,5.33,2.14,50.31584,9.46043,Steinau an der Straße,Deutschland
558,11.28,12.19,14.2,16.29,19.99,24.43,26.84,26.67,23.67,19.87,14.96,12.22,39.95357,-0.33495,Suera / Sueras,España
559,4.04,7.15,8.19,11.13,14.81,18.75,20.29,20.49,16.79,12.77,7.77,5.72,47.77111,2.38452,Sully-sur-Loire,France
560,-2.15,1.43,2.27,5.72,8.82,14.6,16.32,15.62,12.21,8.46,3.18,0.03,46.31086,7.63475,Susten,Schweiz/Suisse/Svizzera/Svizra
561,7.11,8.16,10.63,13.15,16.82,21.52,23.89,23.78,20.24,16.68,11.35,7.98,42.08313,3.05739,Tor,España
562,7.24,8.4,10.25,11.69,14.85,18.41,20.06,20.12,18.6,16.32,11.75,8.2,46.46716,-1.61555,Talmont-Saint-Hilaire,France
563,4.18,9.0,10.06,12.57,17.93,22.62,25.49,25.1,20.74,16.0,9.58,6.92,41.86307,0.428,Tamarite de Litera,España
564,6.14,7.24,8.92,11.12,14.15,17.07,18.98,19.07,16.91,13.66,9.12,7.58,43.56608,-6.94606,Tapia de Casariego,España
565,6.14,7.24,8.92,11.12,14.15,17.07,18.98,19.07,16.91,13.66,9.12,7.58,43.35971,-7.10734,Taramundi,España
566,7.89,8.54,10.68,13.3,16.29,19.56,21.63,21.46,19.31,16.13,11.66,8.83,44.7171,-1.06977,Lanton,France
567,7.11,8.16,10.63,13.15,16.82,21.52,23.89,23.78,20.24,16.68,11.35,7.98,41.99468,2.41583,Tavertet,España
568,7.66,9.74,11.8,14.41,17.79,20.65,23.49,23.15,20.33,16.06,10.69,8.7,42.33262,-8.0131,Cenlle,España
569,6.6,8.33,11.11,14.24,18.21,23.06,25.42,25.07,21.2,16.55,10.69,7.0,41.99417,-1.68778,Cascante,España
570,2.31,4.09,6.8,11.11,15.41,19.23,20.63,20.12,15.74,11.62,6.19,3.42,47.81144,7.10502,Thann,France
571,2.31,4.09,6.8,11.11,15.41,19.23,20.63,20.12,15.74,11.62,6.19,3.42,47.80879,7.10433,Thann,France
572,5.01,6.03,9.11,12.79,16.45,21.08,23.76,22.91,19.05,14.21,8.84,5.51,44.67232,4.21924,Thueyts,France
573,6.93,9.06,10.04,13.32,18.28,23.05,26.32,25.29,21.68,16.83,12.14,8.73,41.95863,12.80404,Tivoli,Italia
574,8.27,8.61,10.39,11.87,14.24,17.09,18.79,19.36,17.88,15.75,11.41,9.51,43.13389,-2.08383,Tolosa,España
575,4.33,4.44,5.85,7.94,10.36,13.09,14.91,14.54,12.93,9.83,6.76,4.41,57.25084,-3.37592,Tomintoul,United Kingdom
576,3.87,5.68,8.45,10.78,14.92,20.0,22.6,22.26,18.43,13.46,7.5,4.71,42.03667,-4.31611,Torquemada,España
577,7.86,9.5,12.11,14.64,19.2,24.39,27.39,27.2,23.09,17.76,11.61,8.71,40.22075,-6.57148,Torre de Don Miguel,España
578,6.27,7.54,9.84,11.85,15.42,18.54,21.39,21.5,18.77,14.62,9.3,6.94,41.18093,-7.0418,Torre de Moncorvo,Portugal
579,3.77,5.86,8.92,11.44,16.05,21.38,24.38,23.22,18.58,13.75,7.71,4.61,40.09388,-1.25381,Torrebaja,España
580,10.57,11.81,14.23,16.68,20.55,25.09,27.47,27.33,23.78,19.69,14.25,10.93,40.80278,0.51417,Tortosa,España
581,4.01,4.9,7.3,10.48,13.86,16.99,18.85,18.66,15.63,11.92,7.82,4.87,50.60409,3.38181,Tournai,België / Belgique / Belgien
582,4.31,7.57,9.26,12.25,16.55,21.68,23.5,22.85,18.99,14.42,8.32,5.87,45.07314,4.82221,Tournon-sur-Rhône,France
583,6.94,6.86,7.98,9.8,12.34,14.9,16.8,16.59,15.26,12.99,9.84,7.52,48.79041,-3.23074,Tréguier,France
584,2.8,3.62,6.63,10.63,14.23,18.24,19.88,19.22,15.06,11.01,6.98,4.12,49.74087,6.62492,Trier,Deutschland
585,4.75,5.75,8.15,11.28,14.38,17.95,19.96,19.21,16.21,12.74,8.17,5.39,47.22557,0.02328,Turquant,France
586,8.71,10.69,12.87,15.32,20.33,25.33,29.09,28.44,23.28,18.82,12.46,10.16,38.0065,-3.37933,Úbeda,España
587,5.08,6.47,9.3,12.0,16.89,22.54,25.83,25.33,20.24,15.15,8.79,6.04,39.98667,-2.85972,Uclés,España
588,-0.43,1.0,4.54,9.08,13.02,17.21,18.36,17.98,13.77,9.22,3.97,0.55,48.40741,10.0095,Ulm,Deutschland
589,5.41,6.48,9.39,11.75,15.23,19.61,21.47,21.69,18.69,14.79,9.16,5.98,42.36,-1.12807,Uncastillo,España
590,1.12,2.66,6.37,10.03,13.7,18.34,20.68,20.07,15.8,11.47,5.77,2.06,44.24285,6.62205,Allos,France
591,3.28,4.89,7.72,10.16,14.05,18.6,20.76,20.41,17.14,12.3,6.88,4.19,42.28755,-5.5131,Valencia de Don Juan,España
592,3.9,5.56,8.49,11.02,15.19,20.03,22.56,22.24,18.33,13.42,7.51,4.66,41.65579,-4.73697,Valladolid,España
593,9.31,10.21,12.24,14.51,17.76,22.05,24.68,24.99,22.11,18.44,13.27,10.14,41.38233,1.92724,Vallirana,España
594,8.44,11.47,10.2,12.16,20.47,24.83,28.03,27.28,22.49,19.59,11.8,11.07,37.1952,-2.98435,Dólar,España
595,2.48,5.57,7.97,12.66,17.01,23.04,24.8,23.58,19.15,14.2,8.43,2.87,45.33437,8.419,Vercelli,Italia
596,8.57,9.23,11.64,14.32,17.92,22.48,24.85,24.57,21.0,17.2,12.22,9.18,42.54287,2.39088,Vernet-les-Bains,France
597,4.82,5.89,9.01,11.95,15.22,19.3,20.94,20.65,17.23,13.77,8.6,5.77,44.48557,1.55517,Saint-Géry-Vers,France
598,7.11,8.16,10.63,13.15,16.82,21.52,23.89,23.78,20.24,16.68,11.35,7.98,41.93452,2.24112,Vic,España
599,8.35,9.16,10.86,12.35,14.87,17.6,19.35,19.58,18.16,15.05,10.79,9.09,41.93786,-8.74717,Vila Nova de Cerveira,Portugal
600,7.11,8.16,10.63,13.15,16.82,21.52,23.89,23.78,20.24,16.68,11.35,7.98,41.84548,2.38737,Viladrau,España
601,9.31,10.21,12.24,14.51,17.76,22.05,24.68,24.99,22.11,18.44,13.27,10.14,41.34035,1.69125,Vilafranca del Penedès,España
602,11.9,13.43,16.07,18.9,23.05,27.65,30.24,29.95,26.07,21.7,15.79,12.63,37.52579,-1.43387,Lorca,España
603,6.14,7.24,8.92,11.12,14.15,17.07,18.98,19.07,16.91,13.66,9.12,7.58,43.29575,-7.67702,Vilalba,España
604,6.14,7.24,8.92,11.12,14.15,17.07,18.98,19.07,16.91,13.66,9.12,7.58,43.31052,-6.98628,Villanueva de Oscos,España
605,4.97,5.73,8.37,11.17,14.58,18.47,20.16,19.93,16.68,12.89,8.38,5.5,47.5447,0.88706,Villedômer,France
606,3.41,4.42,7.18,10.77,14.4,18.46,20.42,19.7,15.96,12.54,7.43,4.33,46.39577,2.85695,Villefranche-d'Allier,France
607,5.36,6.21,9.18,12.09,15.77,19.66,21.34,20.84,17.37,13.83,8.89,5.9,44.63844,0.74033,Villeréal,France
608,4.66,6.18,8.84,11.11,15.02,19.43,22.02,21.81,18.35,13.35,7.84,5.29,41.83382,-7.00304,Vinhais,Portugal
609,6.77,7.69,10.19,13.14,17.08,21.69,24.18,24.26,20.45,16.44,11.96,7.95,43.40271,10.86199,Volterra,Italia
610,4.97,5.73,8.37,11.17,14.58,18.47,20.16,19.93,16.68,12.89,8.38,5.5,47.40943,0.7975,Vouvray,France
611,2.65,3.07,5.11,6.97,12.49,18.27,18.67,18.64,14.79,11.88,6.53,2.37,52.88354,9.59644,Walsrode,Deutschland
612,1.51,2.38,5.78,10.51,14.71,18.86,20.4,19.88,15.16,10.61,6.22,3.08,51.05696,13.74265,Dresden,Deutschland
613,1.55,2.39,4.28,6.17,12.22,18.34,18.28,18.09,14.2,11.02,5.59,2.08,51.34575,9.85379,Witzenhausen,Deutschland
614,7.66,9.74,11.8,14.41,17.79,20.65,23.49,23.15,20.33,16.06,10.69,8.7,42.06222,-7.71944,Xinzo de Limia,España
615,8.27,8.61,10.39,11.87,14.24,17.09,18.79,19.36,17.88,15.75,11.41,9.51,43.27792,-2.17018,Zarautz,España
616,4.95,5.71,8.15,10.35,13.52,17.34,19.14,19.27,16.62,13.17,8.34,5.64,42.97597,-2.29271,Zegama,España
617,8.27,8.61,10.39,11.87,14.24,17.09,18.79,19.36,17.88,15.75,11.41,9.51,43.24086,-2.26089,Zestoa,España
618,4.99,5.24,7.08,9.74,12.78,16.26,18.34,18.51,16.29,13.26,8.98,6.27,51.19494,3.22329,Brugge,België / Belgique / Belgien
619,9.08,11.03,13.84,16.65,21.12,26.09,29.08,28.96,24.76,19.6,13.14,10.09,37.46667,-4.42401,Cabra,España
620,3.37,4.71,7.08,10.3,14.01,17.44,19.16,18.99,15.42,11.7,7.22,4.06,49.24885,4.02116,Reims,France
621,9.83,11.33,13.8,16.2,20.16,24.36,27.32,27.57,24.19,20.05,13.99,11.22,36.7569,-5.50707,El Bosque,España
622,5.08,6.47,9.3,12.0,16.89,22.54,25.83,25.33,20.24,15.15,8.79,6.04,39.86712,-2.57221,Zafra de Záncara,España
623,9.59,9.72,11.32,12.71,14.99,17.8,19.7,20.14,18.49,16.41,12.51,10.64,43.34486,-3.74168,Calgar,España
624,4.95,5.71,8.15,10.35,13.52,17.34,19.14,19.27,16.62,13.17,8.34,5.64,42.68846,-2.95483,Miranda de Ebro,España
625,6.27,7.54,9.84,11.85,15.42,18.54,21.39,21.5,18.77,14.62,9.3,6.94,41.15572,-7.78032,Peso da Régua,Portugal
626,8.87,10.73,13.62,16.04,20.4,24.65,26.98,27.02,23.72,18.8,12.85,9.8,38.42517,-6.41077,Zafra,España
627,9.88,11.0,12.57,14.22,16.71,18.13,19.72,19.71,19.27,16.94,12.81,11.32,39.66134,-8.8253,Batalha,Portugal
628,9.59,9.72,11.32,12.71,14.99,17.8,19.7,20.14,18.49,16.41,12.51,10.64,42.87147,-4.49976,Cervera de Pisuerga,España
629,3.9,5.56,8.49,11.02,15.19,20.03,22.56,22.24,18.33,13.42,7.51,4.66,41.40168,-4.32033,Cuéllar,España
630,7.66,9.74,11.8,14.41,17.79,20.65,23.49,23.15,20.33,16.06,10.69,8.7,42.60598,-7.77989,Chantada,España
631,5.25,5.48,7.18,9.75,12.5,15.2,17.33,17.63,15.91,13.07,9.09,6.37,50.67968,1.56637,Équihen-Plage,France
632,3.87,5.68,8.45,10.78,14.92,20.0,22.6,22.26,18.43,13.46,7.5,4.71,42.00401,-4.53493,Palencia,España
633,5.84,6.85,9.78,12.59,15.88,19.68,21.38,21.32,18.12,14.33,9.19,6.51,43.88982,-0.47566,Mont-de-Marsan,France
634,7.86,9.5,12.11,14.64,19.2,24.39,27.39,27.2,23.09,17.76,11.61,8.71,39.47993,-6.37121,Cáceres,España
635,6.26,8.31,11.11,14.06,18.6,23.86,26.79,26.21,21.56,16.63,10.22,7.26,37.44227,-4.21184,Priego de Córdoba,España
636,6.03,7.07,9.89,12.47,16.25,20.76,22.74,22.55,19.08,14.82,9.48,6.37,42.51945,-2.35994,Viana,España
637,2.13,3.62,6.57,10.23,14.32,18.21,19.55,19.06,15.02,11.0,6.16,3.01,47.62942,6.12669,Vaivre-et-Montoille,France
638,7.66,9.74,11.8,14.41,17.79,20.65,23.49,23.15,20.33,16.06,10.69,8.7,42.21444,-8.03306,Cartelle,España
639,7.41,10.18,11.69,13.97,18.24,23.55,25.75,25.72,21.93,17.56,11.82,9.29,41.63603,2.40798,Llinars del Vallès,España
640,4.95,5.71,8.15,10.35,13.52,17.34,19.14,19.27,16.62,13.17,8.34,5.64,42.86667,-2.68501,Vitoria-Gasteiz,España
641,9.51,10.61,12.91,15.16,18.72,23.09,25.63,25.68,22.49,18.55,13.32,10.23,41.28071,1.58177,Banyeres del Penedès,España
642,6.93,9.06,10.04,13.32,18.28,23.05,26.32,25.29,21.68,16.83,12.14,8.73,41.8758,12.55554,Roma,Italia
643,5.22,6.17,8.84,11.27,14.62,18.4,19.91,19.96,17.3,13.86,8.55,6.17,42.95853,-0.20743,Marsous,France
644,-0.9,1.33,3.46,8.15,12.97,18.47,18.85,19.04,13.94,9.59,5.13,1.31,50.0277,19.20162,Oświęcim,Polska
645,7.11,8.16,10.63,13.15,16.82,21.52,23.89,23.78,20.24,16.68,11.35,7.98,41.85607,3.13588,Palamós,España
646,7.66,9.74,11.8,14.41,17.79,20.65,23.49,23.15,20.33,16.06,10.69,8.7,42.2857,-8.14286,Ribadavia,España
647,3.87,5.68,8.45,10.78,14.92,20.0,22.6,22.26,18.43,13.46,7.5,4.71,42.10985,-4.64336,Becerril de Campos,España
648,6.59,7.49,10.28,12.92,16.21,19.89,21.51,21.39,18.58,14.91,10.03,7.28,44.63855,-0.31691,Cadillac-sur-Garonne,France
649,1.05,4.07,7.06,10.84,15.18,19.99,22.28,21.19,16.91,12.3,5.25,0.07,45.61159,7.73268,Hône,Italia
650,6.77,7.69,10.19,13.14,17.08,21.69,24.18,24.26,20.45,16.44,11.96,7.95,43.72144,10.41937,Pisa,Italia
651,3.83,6.69,9.94,13.22,18.41,23.9,26.57,25.02,20.7,16.08,9.53,4.5,44.54056,10.82639,Fiorano Modenese,Italia
652,9.67,10.48,12.25,14.01,16.56,19.19,20.99,20.97,19.41,16.36,12.17,10.41,42.43789,-8.69432,Poio,España
653,7.11,8.16,10.63,13.15,16.82,21.52,23.89,23.78,20.24,16.68,11.35,7.98,41.90752,2.74256,Vilobí d'Onyar,España
654,3.41,4.42,7.18,10.77,14.4,18.46,20.42,19.7,15.96,12.54,7.43,4.33,46.02611,3.2031,Aigueperse,France
655,10.57,11.81,14.23,16.68,20.55,25.09,27.47,27.33,23.78,19.69,14.25,10.93,41.05194,-0.13911,Alcañiz,España
656,6.27,7.54,9.84,11.85,15.42,18.54,21.39,21.5,18.77,14.62,9.3,6.94,40.72902,-6.90168,Almeida,Portugal
657,9.67,10.48,12.25,14.01,16.56,19.19,20.99,20.97,19.41,16.36,12.17,10.41,42.33949,-8.61309,Soutomaior,España
658,9.69,10.51,12.13,13.94,16.16,17.61,19.17,19.13,18.66,16.78,12.35,10.9,40.92608,-8.25131,Arouca,Portugal
659,5.5,8.11,11.78,14.97,19.31,24.24,26.48,25.88,21.67,16.9,10.21,5.9,41.89256,1.04297,Artesa de Segre,España
660,12.71,14.44,15.46,16.85,20.23,21.73,24.54,25.02,23.76,21.16,16.87,14.86,36.23606,-6.06861,Vejer de la Frontera,España
661,9.61,9.82,11.02,12.16,14.33,16.94,18.82,19.38,17.99,15.65,11.99,10.45,43.55107,-5.9139,Avilés,España
662,10.89,13.02,14.35,16.53,20.59,23.29,26.16,26.22,23.48,20.08,15.07,12.72,37.21012,-7.40662,Ayamonte,España
663,1.05,4.07,7.06,10.84,15.18,19.99,22.28,21.19,16.91,12.3,5.25,0.07,45.70125,7.23933,Aymavilles,Italia
664,4.93,6.76,9.52,12.37,16.77,22.31,25.8,25.16,20.32,15.38,8.9,5.91,39.05604,-1.0526,Ayora,España
665,8.57,9.23,11.64,14.32,17.92,22.48,24.85,24.57,21.0,17.2,12.22,9.18,42.48707,1.94485,Dorres,France
666,1.58,4.76,6.52,9.06,13.99,20.09,20.63,19.98,16.08,12.59,6.36,3.41,47.54913,7.94716,Bad Säckingen,Deutschland
667,1.9,2.55,5.95,10.36,14.15,18.37,19.88,19.17,15.16,10.58,5.75,2.68,48.50058,9.37535,Bad Urach,Deutschland
668,-0.16,3.18,4.88,6.52,11.7,18.21,18.22,17.86,14.19,11.8,5.06,2.1,48.51022,8.37201,Baiersbronn,Deutschland
669,1.03,2.13,4.93,10.25,14.63,17.28,19.12,17.66,14.62,11.5,4.73,1.05,47.8132,6.84149,Lepuix,France
670,12.71,14.44,15.46,16.85,20.23,21.73,24.54,25.02,23.76,21.16,16.87,14.86,36.18389,-5.93573,Barbate,España
671,7.67,7.84,9.44,11.69,14.56,17.59,19.36,19.03,17.43,14.66,11.47,8.86,46.73153,-1.91144,Saint-Hilaire-de-Riez,France
672,10.57,11.81,14.23,16.68,20.55,25.09,27.47,27.33,23.78,19.69,14.25,10.93,40.40415,0.41969,Benicarló,España
673,11.28,12.19,14.2,16.29,19.99,24.43,26.84,26.67,23.67,19.87,14.96,12.22,40.05584,0.06073,Benicàssim / Benicasim,España
674,7.11,8.16,10.63,13.15,16.82,21.52,23.89,23.78,20.24,16.68,11.35,7.98,42.19906,2.70398,Besalú,España
675,2.72,4.05,7.04,10.93,14.49,18.54,20.3,19.7,15.87,11.81,6.68,3.75,47.23705,6.01637,Besançon,France
676,4.24,6.62,9.66,12.27,16.9,21.36,24.23,23.19,19.29,14.63,8.3,5.81,41.50344,-5.75641,Zamora,España
677,2.87,4.63,7.41,11.44,15.18,19.33,21.14,20.42,16.33,12.59,7.11,3.88,46.20901,5.24037,Bourg-en-Bresse,France
678,5.52,6.67,9.62,12.54,16.15,20.16,22.11,21.64,18.45,14.54,9.3,6.28,44.25642,0.30669,Buzet-sur-Baïse,France
679,7.11,8.16,10.63,13.15,16.82,21.52,23.89,23.78,20.24,16.68,11.35,7.98,41.8394,2.8117,Caldes de Malavella,España
680,12.17,13.07,14.59,16.64,19.77,23.6,25.95,26.44,23.67,19.76,15.41,13.16,36.74863,-4.06588,Vélez-Málaga,España
681,2.07,5.54,8.96,12.78,16.52,22.34,24.37,23.17,18.86,13.56,8.03,3.13,45.87961,10.85896,Riva del Garda,Italia
682,0.87,2.94,7.04,11.72,16.02,20.5,22.07,21.54,16.22,11.7,6.96,1.97,46.02136,14.52279,Ljubljana,Slovenija
683,12.4,13.13,14.81,16.58,19.52,22.29,24.31,24.49,22.44,19.92,15.64,13.59,37.27904,-8.24188,São Bartolomeu de Messines,Portugal
684,0.39,2.52,6.22,11.3,15.66,19.96,21.5,20.78,15.82,11.19,6.45,1.41,46.42258,15.85308,Ptuj,Slovenija
685,7.11,8.16,10.63,13.15,16.82,21.52,23.89,23.78,20.24,16.68,11.35,7.98,42.04229,2.40465,l'Esquirol,España
686,11.41,12.96,14.2,16.21,20.07,23.99,26.89,26.89,24.03,19.88,15.27,12.87,38.59583,-0.66696,Castalla,España
687,4.36,5.0,7.65,10.81,14.14,17.87,20.31,19.58,16.44,12.63,7.85,5.06,47.61606,1.51092,Chambord,France
688,4.12,4.73,7.3,10.48,13.96,17.49,19.69,19.17,15.76,12.09,7.48,4.66,48.07147,1.32427,Châteaudun,France
689,6.59,7.49,10.28,12.92,16.21,19.89,21.51,21.39,18.58,14.91,10.03,7.28,45.13589,-0.66431,Blaye,France
690,6.1,6.01,7.28,9.29,11.8,14.55,16.6,16.34,15.04,12.56,9.27,6.98,49.64244,-1.61778,Cherbourg-en-Cotentin,France
691,10.86,12.15,14.07,16.21,19.49,22.32,24.26,24.7,22.7,19.89,14.89,12.33,36.74466,-6.42693,Chipiona,España
692,6.82,7.94,10.78,13.97,18.05,22.69,25.25,24.59,20.52,16.2,10.86,7.5,43.85402,4.60863,Comps,France
693,2.4,2.88,5.25,9.43,13.28,16.58,18.4,18.11,14.53,10.53,6.36,3.41,53.04737,8.62435,Delmenhorst,Deutschland
694,3.23,4.41,7.2,10.67,14.48,18.6,20.35,19.84,15.81,12.04,7.19,4.12,46.51844,3.685,Dompierre-sur-Besbre,France
695,4.97,5.73,8.37,11.17,14.58,18.47,20.16,19.93,16.68,12.89,8.38,5.5,47.36676,0.7001,Tours,France
696,3.87,5.68,8.45,10.78,14.92,20.0,22.6,22.26,18.43,13.46,7.5,4.71,41.87573,-4.5421,Dueñas,España
697,5.36,6.21,9.18,12.09,15.77,19.66,21.34,20.84,17.37,13.83,8.89,5.9,44.67771,0.17821,Duras,France
698,1.03,4.81,8.68,13.0,17.02,22.92,24.11,23.04,18.85,12.94,6.36,1.39,46.32109,11.27422,Neumarkt - Egna,Italia
699,4.95,5.71,8.15,10.35,13.52,17.34,19.14,19.27,16.62,13.17,8.34,5.64,43.12844,-2.54642,Elorrio,España
700,-3.23,-0.63,-1.28,2.09,6.49,13.62,14.55,13.76,9.75,6.34,2.04,-1.32,46.27556,13.95919,Bohinjska Bistrica,Slovenija
701,3.97,4.31,6.96,9.62,12.82,17.31,19.34,18.91,15.17,11.92,7.2,5.15,46.33466,2.55863,Prémilhat,France
702,11.6,12.22,14.08,16.2,19.49,23.56,26.22,26.65,23.98,20.18,15.25,12.52,38.20814,-0.57419,Santa Pola,España
703,7.51,7.95,9.56,10.98,13.43,16.31,18.08,18.32,16.93,13.95,9.92,8.37,42.91107,-9.26357,Fisterra,España
704,2.49,2.16,3.59,6.51,9.93,13.1,15.54,15.89,13.58,10.08,6.48,3.62,58.29303,6.66331,Flekkefjord,Norge
705,4.78,5.89,8.69,11.18,14.48,18.46,20.04,20.04,16.99,13.5,8.14,5.57,42.96102,1.6111,Foix,France
706,5.91,7.15,10.2,13.76,17.71,22.33,25.01,24.06,19.92,15.55,10.1,6.37,43.92037,5.12466,Fontaine-de-Vaucluse,France
707,-1.51,-1.61,0.67,5.52,10.74,14.95,16.78,15.35,11.54,7.32,3.6,-0.05,57.44935,14.10038,Skillingaryd,Sverige
708,2.64,3.68,6.81,11.2,15.09,19.07,20.41,19.67,15.96,11.56,6.7,3.71,48.40219,8.00692,Gengenbach,Deutschland
709,4.97,5.73,8.37,11.17,14.58,18.47,20.16,19.93,16.68,12.89,8.38,5.5,47.39252,0.19693,Gizeux,France
710,6.54,6.73,8.28,10.37,13.09,15.97,17.77,17.57,15.93,13.13,9.68,7.03,48.83506,-1.6098,Granville,France
711,5.51,6.02,7.65,9.82,12.84,15.96,17.86,17.86,15.61,12.48,8.87,6.24,48.98728,-0.95044,Torigny-les-Villes,France
712,2.2,2.64,4.88,9.06,13.05,16.39,18.3,18.05,14.56,10.52,6.29,3.25,53.5435,10.02664,Hamburg,Deutschland
713,4.92,5.25,7.24,9.78,12.56,15.62,17.47,17.03,15.12,12.2,8.22,5.64,49.41905,0.24127,Honfleur,France
714,8.27,8.61,10.39,11.87,14.24,17.09,18.79,19.36,17.88,15.75,11.41,9.51,43.0468,-2.21222,Beasain,España
715,11.11,11.99,12.99,15.45,19.12,24.64,27.31,27.53,24.45,20.32,16.5,12.98,37.07083,15.26211,Siracusa,Italia
716,6.16,6.66,7.75,9.27,12.51,15.59,17.76,17.53,16.58,14.46,9.61,6.39,49.32162,-1.10455,Isigny-sur-Mer,France
717,9.57,10.51,12.3,13.76,16.36,18.82,20.33,20.83,19.64,16.97,12.46,10.62,40.33355,-7.86769,Nogueira do Cravo,Portugal
718,-6.27,-3.8,-3.96,-1.12,2.05,8.88,9.67,9.21,6.03,3.34,-1.19,-4.09,47.34618,11.70344,Schwaz,Österreich
719,-4.17,0.08,2.49,6.7,11.61,16.93,17.92,17.1,12.8,7.96,2.39,-2.35,46.48741,13.77486,Podkoren,Slovenija
720,9.08,11.03,13.84,16.65,21.12,26.09,29.08,28.96,24.76,19.6,13.14,10.09,37.54655,-4.35238,Doña Mencía,España
721,7.41,10.18,11.69,13.97,18.24,23.55,25.75,25.72,21.93,17.56,11.82,9.29,41.66999,2.28767,la Garriga,España
722,5.22,6.17,8.84,11.27,14.62,18.4,19.91,19.96,17.3,13.86,8.55,6.17,42.93603,0.30115,Campan,France
723,4.92,5.25,7.24,9.78,12.56,15.62,17.47,17.03,15.12,12.2,8.22,5.64,49.40871,0.26809,La Rivière-Saint-Sauveur,France
724,3.41,4.64,7.21,10.95,14.68,18.39,20.25,19.73,15.64,11.98,7.37,4.51,48.55066,4.76828,Giffaumont-Champaubert,France
725,6.87,7.99,10.42,13.25,16.23,19.55,21.43,21.27,18.85,15.31,10.26,7.7,43.88531,-1.31959,Léon,France
726,-2.81,-0.99,-1.34,1.26,5.31,10.97,13.45,12.85,9.42,5.69,0.64,-1.68,46.42472,8.40803,Formazza,Italia
727,-0.53,0.23,3.3,7.36,11.24,15.37,16.69,16.42,12.41,8.78,3.94,0.84,48.55089,8.49376,Grömbach,Deutschland
728,9.59,9.72,11.32,12.71,14.99,17.8,19.7,20.14,18.49,16.41,12.51,10.64,43.38869,-4.21005,Alfoz de Lloredo,España
729,10.38,10.37,11.61,12.71,14.75,17.47,19.51,20.16,18.71,16.83,13.2,11.49,43.47226,-3.80283,Santander,España
730,10.91,12.62,15.17,17.62,21.82,25.82,28.25,28.31,24.82,20.69,14.81,12.04,38.27477,-5.81841,Berlanga,España
