,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,latitude,longitude,town,country
731,7.16,7.11,8.32,9.98,12.58,15.26,16.86,16.68,15.19,12.82,9.88,7.77,48.55991,-4.33531,Le Folgoët,France
732,6.96,6.76,7.88,9.88,12.51,15.23,17.12,17.16,15.91,13.46,10.34,7.85,49.21853,-1.53643,Lessay,France
733,-2.29,1.03,2.78,5.12,10.26,16.25,16.59,15.69,12.17,9.19,2.84,-0.12,47.60084,9.87574,Lindenberg im Allgäu,Deutschland
734,2.61,3.67,6.6,10.37,14.39,18.46,20.18,19.55,15.38,11.33,6.69,3.71,48.74658,6.05772,Liverdun,France
735,10.43,11.1,12.05,13.48,15.35,17.79,20.0,20.69,19.26,17.0,13.29,11.54,43.42392,-4.76797,Llanes,España
736,5.57,6.36,8.73,11.54,14.95,18.84,20.54,20.19,17.37,13.85,9.07,6.12,46.04692,-0.50656,Loulay,France
737,0.39,2.52,6.22,11.3,15.66,19.96,21.5,20.78,15.82,11.19,6.45,1.41,46.55944,15.65611,Maribor,Slovenija
738,12.17,13.07,14.59,16.64,19.77,23.6,25.95,26.44,23.67,19.76,15.41,13.16,36.71393,-4.3171,Málaga,España
739,4.6,6.36,8.8,12.66,16.51,21.32,24.51,23.94,19.16,14.19,9.67,5.78,43.09588,11.78748,Montepulciano,Italia
740,5.84,6.85,9.78,12.59,15.88,19.68,21.38,21.32,18.12,14.33,9.19,6.51,44.03867,-0.90964,Morcenx-la-Nouvelle,France
741,2.31,4.09,6.8,11.11,15.41,19.23,20.63,20.12,15.74,11.62,6.19,3.42,47.92328,7.16034,Murbach,France
742,1.58,4.76,6.52,9.06,13.99,20.09,20.63,19.98,16.08,12.59,6.36,3.41,47.55204,8.02434,Murg,Deutschland
743,4.95,5.71,8.15,10.35,13.52,17.34,19.14,19.27,16.62,13.17,8.34,5.64,42.81948,-2.79847,Nanclares de la Oca/Langraiz Oka,España
744,4.08,4.8,7.83,10.66,13.87,17.86,19.43,19.3,16.18,12.67,7.75,5.11,45.92572,1.17228,Nieul,France
745,9.67,10.48,12.25,14.01,16.56,19.19,20.99,20.97,19.41,16.36,12.17,10.41,42.45523,-8.92649,O Grove,España
746,4.78,5.89,8.69,11.18,14.48,18.46,20.04,20.04,16.99,13.5,8.14,5.57,42.55583,1.53273,Ordino,Andorra
747,9.83,11.33,13.8,16.2,20.16,24.36,27.32,27.57,24.19,20.05,13.99,11.22,37.23111,-5.097,Osuna,España
748,8.92,9.95,11.91,14.95,18.31,22.52,24.98,25.19,22.07,17.83,13.29,10.2,44.6405,8.64986,Ovada,Italia
749,6.03,7.07,9.89,12.47,16.25,20.76,22.74,22.55,19.08,14.82,9.48,6.37,42.50917,-2.442,Oyón/Oion,España
750,7.51,7.95,9.56,10.98,13.43,16.31,18.08,18.32,16.93,13.95,9.92,8.37,42.73239,-8.66132,Padrón,España
751,5.41,6.48,9.39,11.75,15.23,19.61,21.47,21.69,18.69,14.79,9.16,5.98,42.82093,-1.65645,Pamplona/Iruña,España
752,7.11,8.16,10.63,13.15,16.82,21.52,23.89,23.78,20.24,16.68,11.35,7.98,41.99033,2.80144,Girona,España
753,6.5,7.44,10.32,14.38,18.76,23.33,25.42,25.33,20.81,16.35,12.03,8.04,45.53797,13.73781,Koper / Capodistria,Slovenija
754,12.4,13.13,14.81,16.58,19.52,22.29,24.31,24.49,22.44,19.92,15.64,13.59,37.09265,-8.3116,Guia,Portugal
755,9.46,9.87,11.63,14.09,17.54,21.55,23.92,23.69,20.8,17.51,13.24,10.6,42.30594,3.00851,Peralada,España
756,4.18,9.0,10.06,12.57,17.93,22.62,25.49,25.1,20.74,16.0,9.58,6.92,41.99386,0.38891,Peralta de Calasanz,España
757,1.9,2.55,5.95,10.36,14.15,18.37,19.88,19.17,15.16,10.58,5.75,2.68,48.45525,9.228,Pfullingen,Deutschland
758,-4.49,-2.13,-2.15,0.87,4.73,11.36,12.94,12.4,9.11,5.32,0.93,-2.72,46.16554,12.0588,Sospirolo,Italia
759,4.99,4.77,6.06,7.61,11.39,14.22,18.78,17.92,14.88,11.59,7.67,6.12,28.378,-16.49928,La Orotava,España
760,4.31,7.57,9.26,12.25,16.55,21.68,23.5,22.85,18.99,14.42,8.32,5.87,45.06318,5.33642,Pont-en-Royans,France
761,9.67,10.48,12.25,14.01,16.56,19.19,20.99,20.97,19.41,16.36,12.17,10.41,42.43348,-8.63486,Pontevedra,España
762,9.51,10.61,12.91,15.16,18.72,23.09,25.63,25.68,22.49,18.55,13.32,10.23,41.09414,1.1538,Vila-seca,España
763,6.14,7.24,8.92,11.12,14.15,17.07,18.98,19.07,16.91,13.66,9.12,7.58,42.80666,-7.61765,Portomarín,España
764,9.99,10.74,12.36,13.87,16.11,18.22,19.46,19.65,18.91,16.66,12.73,11.0,41.68343,-8.83278,Darque,Portugal
765,7.41,10.18,11.69,13.97,18.24,23.55,25.75,25.72,21.93,17.56,11.82,9.29,42.00446,2.03414,Prats de Lluçanès,España
766,9.83,11.33,13.8,16.2,20.16,24.36,27.32,27.57,24.19,20.05,13.99,11.22,37.22501,-5.30481,La Puebla de Cazalla,España
767,5.81,6.3,8.44,10.97,14.24,17.73,19.5,19.03,16.61,13.38,9.22,6.47,46.89428,-0.925,Les Épesses,France
768,6.76,6.98,8.48,10.64,13.61,16.55,18.16,17.71,15.88,13.24,9.83,7.49,47.86624,-3.54346,Quimperlé,France
769,6.82,7.94,10.78,13.97,18.05,22.69,25.25,24.59,20.52,16.2,10.86,7.5,43.93793,4.55855,Remoulins,France
770,10.43,11.1,12.05,13.48,15.35,17.79,20.0,20.69,19.26,17.0,13.29,11.54,43.46024,-5.05409,Ribeseya,España
771,9.46,9.87,11.63,14.09,17.54,21.55,23.92,23.69,20.8,17.51,13.24,10.6,42.26843,3.15566,Roses,España
772,4.97,5.73,8.37,11.17,14.58,18.47,20.16,19.93,16.68,12.89,8.38,5.5,47.32653,1.12528,Saint-Georges-sur-Cher,France
773,6.05,6.45,8.14,10.75,13.45,16.65,18.78,17.92,15.9,12.97,9.02,6.63,47.84533,-2.72433,Saint-Jean-Brévelay,France
774,4.77,6.89,9.1,11.93,15.58,19.61,21.33,20.99,16.72,13.63,8.1,6.11,45.11515,0.50034,Saint-Léon-sur-l'Isle,France
775,6.71,7.89,8.78,9.6,11.98,15.44,18.01,17.68,15.98,13.97,10.14,7.52,48.52209,-3.94572,Saint-Thégonnec Loc-Eguiner,France
776,9.57,10.51,12.3,13.76,16.36,18.82,20.33,20.83,19.64,16.97,12.46,10.62,40.48659,-8.47524,Sangalhos,Portugal
777,9.51,10.61,12.91,15.16,18.72,23.09,25.63,25.68,22.49,18.55,13.32,10.23,41.53689,1.38206,Santa Coloma de Queralt,España
778,6.03,7.07,9.89,12.47,16.25,20.76,22.74,22.55,19.08,14.82,9.48,6.37,42.6727,-2.34416,Campezo/Kanpezu,España
779,3.54,4.74,7.51,9.81,13.72,18.22,20.74,20.57,16.99,12.52,6.97,4.46,42.13004,-3.97253,Santa María del Campo,España
780,9.59,9.72,11.32,12.71,14.99,17.8,19.7,20.14,18.49,16.41,12.51,10.64,43.00362,-3.73907,Merindad de Valdeporres,España
781,2.21,4.31,8.44,12.84,16.97,21.88,23.86,23.24,18.72,13.29,7.65,2.95,45.78978,8.37226,Madonna del Sasso,Italia
782,6.59,7.49,10.28,12.92,16.21,19.89,21.51,21.39,18.58,14.91,10.03,7.28,44.5348,-0.34294,Sauternes,France
783,11.3,12.66,13.59,15.29,19.32,23.25,26.31,26.63,23.66,19.62,14.99,12.99,39.04136,-0.30753,Simat de la Valldigna,España
784,8.35,9.16,10.86,12.35,14.87,17.6,19.35,19.58,18.16,15.05,10.79,9.09,41.872,-8.26331,Soajo,Portugal
785,4.49,7.44,7.4,10.8,16.95,23.21,25.6,24.01,19.17,14.61,10.49,7.15,42.51822,12.51853,Narni,Italia
786,8.05,7.76,8.53,9.98,12.27,14.73,16.76,17.4,16.58,14.41,11.46,9.13,49.46392,-1.82792,Surtainville,France
787,2.91,2.71,5.27,8.01,13.04,18.9,20.24,19.23,15.64,12.18,8.1,2.62,55.71792,12.58956,København,Danmark
788,-4.49,-2.13,-2.15,0.87,4.73,11.36,12.94,12.4,9.11,5.32,0.93,-2.72,46.29885,12.0119,Pèden,Italia
789,-7.11,-7.14,-3.54,0.98,5.91,10.34,13.99,12.61,8.72,2.85,-2.14,-4.74,70.04081,22.95356,Talvik,Norge
790,12.21,13.11,14.72,16.67,19.7,23.06,25.71,26.43,23.84,20.32,15.78,13.32,37.34902,-2.44145,Tíjola,España
791,8.87,10.73,13.62,16.04,20.4,24.65,26.98,27.02,23.72,18.8,12.85,9.8,38.91907,-6.33623,Mérida,España
792,9.99,10.74,12.36,13.87,16.11,18.22,19.46,19.65,18.91,16.66,12.73,11.0,41.44087,-8.28467,Guimarães,Portugal
793,-2.95,-2.84,-0.33,3.13,6.77,10.96,12.33,12.33,8.78,5.99,1.52,-1.4,47.8325,7.9557,Todtnau,Deutschland
794,7.11,8.16,10.63,13.15,16.82,21.52,23.89,23.78,20.24,16.68,11.35,7.98,41.70561,2.718,Tordera,España
795,4.36,5.0,7.65,10.81,14.14,17.87,20.31,19.58,16.44,12.63,7.85,5.06,47.53757,1.50013,Tour-en-Sologne,France
796,9.83,11.33,13.8,16.2,20.16,24.36,27.32,27.57,24.19,20.05,13.99,11.22,36.6707,-5.4499,Ubrique,España
797,-0.18,1.64,5.77,10.08,13.61,17.87,19.53,18.8,14.95,10.56,4.97,0.9,45.74618,6.41794,Ugine,France
798,5.41,6.48,9.39,11.75,15.23,19.61,21.47,21.69,18.69,14.79,9.16,5.98,42.91417,-1.97361,Uharte Arakil,España
799,8.17,9.46,11.69,13.72,17.68,21.99,24.75,24.98,21.72,16.9,11.33,8.86,40.256,-7.6235,Unhais da Serra,Portugal
800,-1.02,-0.08,3.43,7.69,11.88,16.17,17.45,16.91,12.63,8.42,3.41,0.04,48.07728,8.36652,Unterkirnach,Deutschland
801,8.17,9.46,11.69,13.72,17.68,21.99,24.75,24.98,21.72,16.9,11.33,8.86,39.4092,-7.2463,Valencia de Alcántara,España
802,11.9,13.43,16.07,18.9,23.05,27.65,30.24,29.95,26.07,21.7,15.79,12.63,37.65238,-2.07382,Vélez-Rubio,España
803,9.67,10.48,12.25,14.01,16.56,19.19,20.99,20.97,19.41,16.36,12.17,10.41,42.59012,-8.76457,Vilagarcía de Arousa,España
804,3.71,4.02,5.93,9.08,12.58,15.74,17.73,17.61,14.74,11.49,7.39,4.41,52.48906,5.06037,Volendam,Nederland
805,5.57,6.36,8.73,11.54,14.95,18.84,20.54,20.19,17.37,13.85,9.07,6.12,46.57444,-0.77494,Vouvant,France
806,-0.03,3.48,5.96,10.79,15.05,20.1,21.34,20.57,15.64,11.26,6.26,1.59,46.24086,15.15397,Žalec,Slovenija
807,0.32,2.16,4.91,8.82,12.81,18.03,18.77,18.47,13.94,9.56,4.13,1.7,48.46279,10.26936,Günzburg,Deutschland
808,10.24,11.6,13.92,16.23,19.88,23.36,25.65,26.0,23.2,19.55,14.1,11.46,36.71034,-6.12139,Jerez de la Frontera,España
809,4.12,5.44,8.52,11.83,16.02,20.67,23.34,22.6,18.19,13.62,8.2,4.6,43.84366,6.21885,Moustiers-Sainte-Marie,France
810,8.17,9.46,11.69,13.72,17.68,21.99,24.75,24.98,21.72,16.9,11.33,8.86,39.39422,-7.37375,Marvão,Portugal
811,-3.34,-1.18,3.04,7.8,12.34,16.76,18.07,17.32,12.66,7.85,2.34,-2.38,46.58842,12.25619,Auronzo di Cadore,Italia
812,7.11,8.16,10.63,13.15,16.82,21.52,23.89,23.78,20.24,16.68,11.35,7.98,41.77989,3.02288,Sant Feliu de Guíxols,España
813,7.74,7.97,9.93,12.24,14.98,18.11,19.66,19.84,18.28,15.52,11.71,8.71,45.78266,-1.15228,Ronce-les-Bains,France
814,10.89,13.02,14.35,16.53,20.59,23.29,26.16,26.22,23.48,20.08,15.07,12.72,37.47011,-7.46406,Sanlúcar de Guadiana,España
815,8.44,11.47,10.2,12.16,20.47,24.83,28.03,27.28,22.49,19.59,11.8,11.07,36.71959,-3.36431,Castell de Ferro,España
816,1.05,4.07,7.06,10.84,15.18,19.99,22.28,21.19,16.91,12.3,5.25,0.07,45.64468,7.71746,Arnad,Italia
817,-1.26,2.03,2.88,5.3,11.05,17.04,17.37,16.35,12.78,10.34,4.0,0.93,47.76311,11.55014,Bad Tölz,Deutschland
818,4.78,5.89,8.69,11.18,14.48,18.46,20.04,20.04,16.99,13.5,8.14,5.57,42.50068,0.79456,la Vall de Boí,España
819,7.94,8.39,10.0,11.34,13.76,16.59,18.41,18.78,17.18,14.62,10.41,8.78,43.15595,-5.97295,Quirós,España
820,6.54,6.73,8.28,10.37,13.09,15.97,17.77,17.57,15.93,13.13,9.68,7.03,48.42425,-1.57402,Bazouges-la-Pérouse,France
821,7.51,7.95,9.56,10.98,13.43,16.31,18.08,18.32,16.93,13.95,9.92,8.37,42.85971,-8.64876,Ames,España
822,4.08,4.8,7.83,10.66,13.87,17.86,19.43,19.3,16.18,12.67,7.75,5.11,46.10941,1.36995,Bessines-sur-Gartempe,France
823,2.65,3.58,5.91,9.32,13.17,16.75,18.26,17.62,13.95,10.54,6.47,3.49,49.79052,5.05737,Bouillon,België / Belgique / Belgien
824,9.59,9.72,11.32,12.71,14.99,17.8,19.7,20.14,18.49,16.41,12.51,10.64,43.35802,-3.81972,Penagos,España
825,11.9,13.43,16.07,18.9,23.05,27.65,30.24,29.95,26.07,21.7,15.79,12.63,37.38863,-1.61577,Águilas,España
826,9.95,10.34,12.43,15.16,18.85,23.34,26.05,26.06,22.78,19.37,14.77,11.29,39.21027,9.12765,Cagliari - Casteddu,Italia
827,10.87,12.21,14.54,16.91,20.73,25.14,27.84,27.83,24.39,20.22,14.66,11.65,38.002,-1.01922,Murcia,España
828,11.6,12.22,14.08,16.2,19.49,23.56,26.22,26.65,23.98,20.18,15.25,12.52,38.12092,-0.66,San Fulgencio,España
829,10.87,12.21,14.54,16.91,20.73,25.14,27.84,27.83,24.39,20.22,14.66,11.65,38.00765,-1.04332,Murcia,España
830,11.9,13.43,16.07,18.9,23.05,27.65,30.24,29.95,26.07,21.7,15.79,12.63,37.79279,-1.5104,Totana,España
831,19.16,18.03,17.05,15.8,13.85,12.28,11.29,12.14,12.59,13.71,14.94,17.08,-36.82772,139.8505,Kingston SE,Australia
832,5.03,7.56,10.21,12.28,16.3,19.79,22.97,22.18,18.78,14.18,8.63,6.05,43.01334,-6.60823,Cangas del Narcea,España
833,6.35,7.25,9.88,12.73,16.28,20.59,23.16,22.78,19.33,15.37,10.27,7.31,43.32683,2.52549,Caunes-Minervois,France
834,4.26,5.17,8.5,11.57,14.48,18.36,20.96,20.65,16.81,12.86,8.26,5.5,49.12089,5.03639,Clermont-en-Argonne,France
835,4.78,5.89,8.69,11.18,14.48,18.46,20.04,20.04,16.99,13.5,8.14,5.57,42.45352,1.48644,Aubinyà,Andorra
836,6.59,7.49,10.28,12.92,16.21,19.89,21.51,21.39,18.58,14.91,10.03,7.28,45.12593,-0.66527,Blaye,France
837,18.08,18.12,18.72,19.55,20.78,22.38,23.84,24.69,24.3,23.37,21.21,19.43,27.97589,-15.58812,Tejeda,España
838,0.72,3.52,5.32,9.49,13.62,18.87,20.31,19.8,15.13,10.78,6.48,2.42,45.7815,14.20557,Postojna,Slovenija
839,1.34,2.37,6.08,10.45,14.51,18.68,19.96,19.46,15.24,10.68,5.63,2.24,47.65805,9.16928,Konstanz,Deutschland
840,6.54,6.73,8.28,10.37,13.09,15.97,17.77,17.57,15.93,13.13,9.68,7.03,48.54753,-1.75498,Dol-de-Bretagne,France
841,4.77,5.79,8.82,12.27,15.83,19.68,21.73,20.88,17.31,13.69,8.47,5.16,45.40365,2.04749,Égletons,France
842,8.17,9.46,11.69,13.72,17.68,21.99,24.75,24.98,21.72,16.9,11.33,8.86,39.48151,-7.54972,Santiago Maior,Portugal
843,4.78,5.89,8.69,11.18,14.48,18.46,20.04,20.04,16.99,13.5,8.14,5.57,42.53544,1.58873,Encamp,Andorra
844,6.31,6.56,7.69,9.57,12.32,15.12,17.01,16.84,15.3,12.77,9.4,6.92,48.62166,-2.4727,Erquy,France
845,5.41,6.48,9.39,11.75,15.23,19.61,21.47,21.69,18.69,14.79,9.16,5.98,42.71085,-1.7773,Legarda,España
846,5.22,6.17,8.84,11.27,14.62,18.4,19.91,19.96,17.3,13.86,8.55,6.17,42.79635,0.43926,Loudervielle,France
847,9.59,9.72,11.32,12.71,14.99,17.8,19.7,20.14,18.49,16.41,12.51,10.64,43.03812,-4.37073,Hermandad de Campoo de Suso,España
848,0.05,0.77,4.22,8.55,12.47,16.63,18.29,17.86,13.41,8.95,4.24,1.27,49.16217,10.32481,Feuchtwangen,Deutschland
849,7.41,10.18,11.69,13.97,18.24,23.55,25.75,25.72,21.93,17.56,11.82,9.29,41.41314,2.22206,Sant Adrià de Besòs,España
850,6.27,7.54,9.84,11.85,15.42,18.54,21.39,21.5,18.77,14.62,9.3,6.94,41.08846,-6.81725,Freixo de Espada à Cinta,Portugal
851,3.78,4.25,6.53,10.11,13.73,16.99,18.55,18.21,15.05,11.53,7.39,4.49,51.70358,4.86345,Geertruidenberg,Nederland
852,8.57,9.23,11.64,14.32,17.92,22.48,24.85,24.57,21.0,17.2,12.22,9.18,42.52303,2.22168,Thuès-Entre-Valls,France
853,5.22,6.17,8.84,11.27,14.62,18.4,19.91,19.96,17.3,13.86,8.55,6.17,42.95668,-0.32885,Gourette,France
854,-1.58,-1.37,0.37,3.16,7.5,10.94,13.6,12.96,9.85,5.33,2.27,-0.4,66.72461,13.69942,Meløy,Norge
855,7.94,8.39,10.0,11.34,13.76,16.59,18.41,18.78,17.18,14.62,10.41,8.78,43.24798,-5.90537,Riosa,España
856,2.63,4.05,7.53,11.63,15.48,19.75,21.58,20.47,16.65,12.05,6.9,3.32,45.65341,5.86018,Le Bourget-du-Lac,France
857,5.52,6.67,9.62,12.54,16.15,20.16,22.11,21.64,18.45,14.54,9.3,6.28,44.10563,0.88521,Valence,France
858,8.23,8.94,10.99,12.94,15.54,18.64,20.55,20.74,18.78,16.17,11.54,9.38,43.52636,-1.51697,Anglet,France
859,6.83,7.35,9.32,11.92,14.66,17.69,19.39,18.78,17.47,14.98,10.74,7.49,47.09514,-2.04974,La Bernerie-en-Retz,France
860,4.08,4.8,7.83,10.66,13.87,17.86,19.43,19.3,16.18,12.67,7.75,5.11,46.03356,1.29907,Razès,France
861,6.59,7.49,10.28,12.92,16.21,19.89,21.51,21.39,18.58,14.91,10.03,7.28,45.00618,-1.16871,Lacanau,France
862,6.14,7.24,8.92,11.12,14.15,17.07,18.98,19.07,16.91,13.66,9.12,7.58,43.2399,-7.55564,Cospeito,España
863,6.6,8.33,11.11,14.24,18.21,23.06,25.42,25.07,21.2,16.55,10.69,7.0,41.73708,-1.06557,Zaragoza,España
864,6.22,6.67,8.92,11.5,14.59,18.07,19.62,19.31,16.88,13.44,9.37,6.69,47.31979,-1.34787,Le Cellier,France
865,4.78,5.89,8.69,11.18,14.48,18.46,20.04,20.04,16.99,13.5,8.14,5.57,42.78471,1.68838,Les Cabannes,France
866,5.22,6.17,8.84,11.27,14.62,18.4,19.91,19.96,17.3,13.86,8.55,6.17,42.80155,0.4109,Loudenvielle,France
867,4.82,5.89,9.01,11.95,15.22,19.3,20.94,20.65,17.23,13.77,8.6,5.77,44.78422,1.89973,Leyme,France
868,5.22,6.17,8.84,11.27,14.62,18.4,19.91,19.96,17.3,13.86,8.55,6.17,42.79672,0.40844,Loudenvielle,France
869,10.48,12.04,11.74,14.0,18.54,23.18,25.86,25.86,22.98,18.84,15.22,12.74,42.81105,9.33364,Canari,France
870,7.51,7.95,9.56,10.98,13.43,16.31,18.08,18.32,16.93,13.95,9.92,8.37,42.84532,-8.58099,O Milladoiro,España
871,2.81,3.6,6.57,9.55,13.16,17.86,19.87,19.69,15.77,11.99,6.88,4.09,44.09492,3.0824,Millau,France
872,7.66,9.74,11.8,14.41,17.79,20.65,23.49,23.15,20.33,16.06,10.69,8.7,42.52787,-7.51178,Monforte de Lemos,España
873,2.38,3.34,6.31,9.3,12.78,16.96,18.9,18.33,14.63,11.43,6.32,3.62,44.70806,2.49686,Montsalvy,France
874,6.54,6.73,8.28,10.37,13.09,15.97,17.77,17.57,15.93,13.13,9.68,7.03,48.6123,-1.50788,Beauvoir,France
875,0.58,1.27,4.21,8.86,13.01,16.67,18.51,18.03,13.96,10.03,5.04,1.92,50.75566,11.75636,Neustadt an der Orla,Deutschland
876,-0.75,-0.56,1.86,6.22,11.3,15.85,17.81,16.65,12.58,8.09,4.16,0.98,58.50749,15.97696,Norsholm,Sverige
877,6.02,6.43,8.44,10.86,13.99,17.34,19.01,18.62,16.3,13.05,9.11,6.49,48.02292,-2.17146,Paimpont,France
878,4.4,6.15,8.56,10.9,15.48,21.0,23.78,23.35,18.96,14.21,7.89,5.85,40.92898,-4.05689,Palazuelos de Eresma,España
879,4.78,5.89,8.69,11.18,14.48,18.46,20.04,20.04,16.99,13.5,8.14,5.57,42.54538,1.73344,Encamp,Andorra
880,9.69,10.51,12.13,13.94,16.16,17.61,19.17,19.13,18.66,16.78,12.35,10.9,40.54961,-8.77067,Vagos,Portugal
881,-8.15,-6.35,-3.74,1.84,8.62,13.72,15.84,13.93,8.82,3.38,-0.67,-5.21,63.23693,24.82099,Kivijärvi,Suomi / Finland
882,6.6,7.44,9.91,12.55,15.74,19.12,21.03,20.79,18.11,14.76,10.37,7.56,44.6403,-1.01969,Le Teich,France
883,3.9,5.56,8.49,11.02,15.19,20.03,22.56,22.24,18.33,13.42,7.51,4.66,41.29165,-4.68193,Olmedo,España
884,11.41,12.96,14.2,16.21,20.07,23.99,26.89,26.89,24.03,19.88,15.27,12.87,38.56002,-0.08362,Benidorm,España
885,6.16,7.14,9.8,12.36,15.69,19.2,20.7,20.56,18.06,14.67,9.53,7.09,42.90977,-0.61941,Accous,France
886,8.23,8.94,10.99,12.94,15.54,18.64,20.55,20.74,18.78,16.17,11.54,9.38,43.57624,-1.48635,Ondres,France
887,6.76,6.98,8.48,10.64,13.61,16.55,18.16,17.71,15.88,13.24,9.83,7.49,47.8539,-3.74346,Pont-Aven,France
888,9.67,10.48,12.25,14.01,16.56,19.19,20.99,20.97,19.41,16.36,12.17,10.41,42.38884,-8.49938,Ponte Caldelas,España
889,8.31,8.09,9.33,11.3,13.88,16.77,18.35,18.34,16.97,14.66,11.68,9.31,47.48831,-3.13681,Port Maria,France
890,8.8,9.4,11.48,14.07,17.37,21.35,24.0,23.6,20.69,17.41,12.71,9.8,43.01348,3.04088,Port-la-Nouvelle,France
891,7.86,9.5,12.11,14.64,19.2,24.39,27.39,27.2,23.09,17.76,11.61,8.71,38.96591,-5.96265,Medellín,España
892,4.57,6.17,9.41,13.1,17.81,22.7,25.0,24.77,20.16,15.77,10.89,5.83,43.93504,12.44485,Città di San Marino,San Marino
893,4.8,6.13,9.34,12.17,15.46,19.07,20.79,21.3,17.84,13.78,9.44,6.65,45.58037,0.04478,Roullet-Saint-Estèphe,France
894,6.02,6.43,8.44,10.86,13.99,17.34,19.01,18.62,16.3,13.05,9.11,6.49,48.41111,-1.36278,Maen-Roch,France
895,0.98,1.67,4.71,7.71,11.53,16.16,17.95,17.24,13.24,9.93,4.94,1.84,45.03578,3.09823,Saint-Flour,France
896,7.24,8.4,10.25,11.69,14.85,18.41,20.06,20.12,18.6,16.32,11.75,8.2,46.19932,-1.36506,Saint-Martin-de-Ré,France
897,8.51,9.27,9.48,10.5,12.91,15.19,17.23,17.35,16.19,14.05,11.49,9.26,48.68265,-3.97073,Saint-Pol-de-Léon,France
898,5.52,6.67,9.62,12.54,16.15,20.16,22.11,21.64,18.45,14.54,9.3,6.28,44.39669,0.80508,Saint-Sylvestre-sur-Lot,France
899,8.31,8.09,9.33,11.3,13.88,16.77,18.35,18.34,16.97,14.66,11.68,9.31,47.51153,-3.13893,Saint-Pierre-Quiberon,France
900,9.0,9.29,11.31,13.92,17.64,21.81,24.23,24.64,21.61,17.5,13.34,10.34,43.80279,7.74772,Sanremo,Italia
901,4.78,5.89,8.69,11.18,14.48,18.46,20.04,20.04,16.99,13.5,8.14,5.57,42.46602,1.49422,Sant Julià de Lòria,Andorra
902,7.74,7.97,9.93,12.24,14.98,18.11,19.66,19.84,18.28,15.52,11.71,8.71,46.02827,-1.38419,Saint-Denis-d'Oléron,France
903,7.24,8.4,10.25,11.69,14.85,18.41,20.06,20.12,18.6,16.32,11.75,8.2,46.35049,-1.43666,La Tranche-sur-Mer,France
904,10.84,11.0,12.71,15.07,18.56,23.09,26.13,26.57,23.06,19.52,15.13,12.24,40.0834,9.67794,Baunei,Italia
905,4.06,5.23,8.14,11.11,14.78,18.88,20.62,20.43,16.51,12.99,8.1,5.05,45.86873,3.48255,Thiers,France
906,2.04,3.23,6.33,10.05,13.72,17.61,19.32,18.79,14.93,11.07,6.23,3.19,48.67925,5.88781,Toul,France
907,6.75,8.02,10.72,13.99,18.16,22.75,25.62,25.05,20.51,15.98,10.88,7.49,43.78299,6.44211,Trigance,France
908,8.35,9.16,10.86,12.35,14.87,17.6,19.35,19.58,18.16,15.05,10.79,9.09,42.04335,-8.6465,Tui,España
909,10.57,11.81,14.23,16.68,20.55,25.09,27.47,27.33,23.78,19.69,14.25,10.93,40.87389,0.15556,Valderrobres,España
910,10.89,13.02,14.35,16.53,20.59,23.29,26.16,26.22,23.48,20.08,15.07,12.72,37.58107,-6.75165,Valverde del Camino,España
911,4.31,7.57,9.26,12.25,16.55,21.68,23.5,22.85,18.99,14.42,8.32,5.87,44.89777,5.36963,Vassieux-en-Vercors,France
912,12.21,13.11,14.72,16.67,19.7,23.06,25.71,26.43,23.84,20.32,15.78,13.32,37.55425,-2.60865,Cúllar,España
